1,1,533,122,21,50,0.54639
1,2,861,182,21,50,0.34178
1,4,1053,124,23,55,0.61021
1,5,1077,134,21,50,0.63822
1,6,876,159,25,59,0.55398
1,7,886,221,25,59,0.58005
2,1,533,122,21,50,0.57523
2,2,857,182,21,50,0.45943
2,4,1053,124,23,55,0.54631
2,5,1077,134,21,50,0.38649
2,6,876,159,25,59,0.563
2,7,874,172,39,92,0.3405
3,1,525,122,21,50,0.42138
3,2,857,186,21,50,0.34524
3,4,1049,124,23,55,0.36205
3,5,1073,134,21,50,0.60174
3,6,871,159,25,59,0.55929
3,7,881,221,25,59,0.43464
4,1,521,122,21,50,0.64357
4,2,853,186,21,50,0.34137
4,4,1053,130,21,50,0.47479
4,5,1069,134,21,50,0.45591
4,6,873,166,21,50,0.58262
4,7,867,172,39,92,0.59242
5,1,521,122,21,50,0.39167
5,2,849,182,21,50,0.49162
5,4,1049,130,21,50,0.47704
5,5,1065,134,21,50,0.54328
5,6,867,159,25,59,0.56409
5,7,876,221,25,59,0.57905
6,1,520.83,124.16,21,50,0.59857
6,2,848.08,183.22,21,50,0.582
6,4,1046.7,128.25,21,50,0.65074
6,5,1063.9,134,21,50,0.65868
6,6,866.15,162.53,23,55,0.60036
6,7,869.62,202.3,30.6,72.2,0.6375
6,3,988.08,166,21,50,0.45387
7,1,519.89,125.4,21,50,0.67931
7,2,847.28,182.56,21,50,0.72413
7,3,977.38,166,21,50,0.52031
7,4,1047,131.15,21,50,0.76294
7,5,1061,134,21,50,0.77835
7,6,862.4,159.95,25,59,0.68998
7,7,859.28,188.8,35,84,0.50031
8,1,517.62,124.26,21,50,0.7441
8,2,845.15,182.15,21,50,0.78308
8,3,978.37,166,21,50,0.61812
8,4,1042.6,126.69,23,55,0.78292
8,5,1059.5,134,21,50,0.82647
8,6,860.9,159.55,25,59,0.77085
8,7,856.26,186,35,84,0.67942
9,1,515.3,120.4,23,55,0.76436
9,2,845.75,181.91,21,50,0.81577
9,3,979.57,166,21,50,0.68013
9,4,1043.2,128.17,21,50,0.80044
9,5,1060.6,134,21,50,0.8621
9,6,860.18,159.28,25,59,0.82052
9,7,854.68,184.5,35,84,0.76655
10,1,515.64,122.77,21,50,0.77201
10,2,844.68,183.54,21,50,0.84296
10,3,973.79,166,21,50,0.70559
10,4,1042.7,124.53,23,55,0.81464
10,5,1061.7,134,21,50,0.88409
10,6,862.29,161.98,23,55,0.82961
10,7,853.56,186.66,32.12,76.64,0.65157
10,8,1067,40,25,59,0.75
11,1,514.21,121.58,21.4,51,0.65621
11,2,844.11,184.74,21,50,0.86336
11,3,969.99,166,21,50,0.72368
11,4,1043.2,124.1,23,55,0.84247
11,5,1062.7,134,21,50,0.90318
11,6,861.16,162.49,23,55,0.81692
11,7,858.77,189.64,32,77,0.61397
11,8,1068.6,39.472,25,59,0.68119
12,1,515.17,122.17,21,50,0.60145
12,2,842.89,181.7,23,55,0.86422
12,3,967.72,166,21,50,0.71924
12,4,1043.7,123.85,23,55,0.85944
12,5,1063.5,134,21,50,0.91695
