1,1,1113,360,35,84,0.38201
1,1,1113,360,35,84,0.38201
2,1,1115,367,32,77,0.6503
2,1,1115,367,32,77,0.6503
3,1,1113,360,35,84,0.64587
3,1,1113,360,35,84,0.64587
4,1,1113,360,35,84,0.49017
4,1,1113,360,35,84,0.49017
5,1,1105,349,39,92,0.59409
5,1,1105,349,39,92,0.59409
6,1,1107,357.19,35,84,0.58776
6,1,1107,357.19,35,84,0.58776
7,1,1104.2,350.67,39,92,0.65966
7,1,1104.2,350.67,39,92,0.65966
8,1,1107.8,358.51,32,77,0.67131
8,1,1107.8,358.51,32,77,0.67131
9,1,1105.3,353.97,35,84,0.70011
9,2,934,324,30,71,0.75
9,3,923,287,32,77,0.75
10,1,1105.1,353.01,35,84,0.74325
10,2,935.08,319.13,32,77,0.60167
10,3,923,285.67,32,77,0.66714
11,1,1103.5,348.46,39,92,0.75022
11,2,935.73,318.69,32,77,0.74675
11,3,923,285.69,32,77,0.76768
12,1,1102.4,352.21,35,84,0.75085
12,2,936.01,318.39,32,77,0.81693
12,3,928.8,297.15,25,59,0.71639
13,1,1098.3,348.17,39,92,0.75538
13,2,936.06,320.88,32,77,0.85742
13,3,928.41,298.88,25,59,0.76434
14,1,1096.9,348.24,39,92,0.77504
14,2,935.98,319.97,32,77,0.88488
14,3,924.73,291.89,30,71,0.72701
15,1,1098,354.94,32,77,0.76396
15,2,938.87,321.85,32,77,0.9001
15,3,923.47,291.11,30,71,0.7414
15,4,18,198,23,55,0.75
16,1,1096.1,354.78,32,77,0.77682
16,2,940.87,323.16,32,77,0.91295
16,3,923.58,293.11,27,65,0.74702
16,4,18,198,23,55,0.6375
17,1,1090.1,345.12,39,92,0.76989
17,2,942.14,324,32,77,0.92222
17,3,919.28,284.25,32,77,0.73914
17,4,18,198,23,55,0.54187
18,1,1091.3,352.83,32,77,0.76069
18,2,942.84,324.48,32,77,0.9304
18,3,921.57,295.99,25,59,0.72009
18,4,18,198,23,55,0.64477
19,1,1089.5,353.49,32,77,0.76938
19,2,943.14,324.7,32,77,0.93595
19,3,921.22,298.15,25,59,0.73028
19,4,18,198,23,55,0.75914
20,1,1085.7,348.89,35,84,0.77154
20,2,943.17,324.74,32,77,0.9394
20,3,918.81,294.12,27,65,0.73452
20,4,18,198,23,55,0.64527
21,1,1084.7,347.75,35,84,0.78098
21,2,943.05,324.67,32,77,0.94116
21,3,917.92,293.28,27,65,0.74802
21,4,18,198,23,55,0.54848
22,1,1084.3,347.02,35,84,0.78872
22,2,945.45,327.15,32,77,0.93927
22,3,917.42,292.65,27,65,0.75856
22,4,18,198,23,55,0.46621
23,1,1084.5,349.16,32,77,0.78761
23,2,947.12,328.89,32,77,0.93934
23,3,917.21,292.22,27,65,0.76897
23,4,18,198,23,55,0.39628
24,1,1080.2,346.09,35,84,0.78735
24,2,948.17,330.02,32,77,0.93869
24,3,917.18,291.95,27,65,0.77893
24,4,17.344,205.14,21,50,0.58046
25,1,1078.7,346.16,35,84,0.7913
25,2,948.75,330.65,32,77,0.93785
25,3,917.4,295.66,25,59,0.77875
25,4,17.026,203.74,21,50,0.66973
26,1,1075,338.41,39,92,0.79273
26,2,948.98,330.94,32,77,0.93663
26,3,914.61,292.36,27,65,0.77698
26,4,16.734,202.04,22.2,53,0.56927
27,1,1074.1,335.76,39,92,0.80019
27,2,949,330.98,32,77,0.93529
27,3,913.4,292.15,27,65,0.78275
27,4,16.767,202.97,21,50,0.5904
28,1,1077.2,344.5,32,77,0.79504
28,2,948.89,330.9,32,77,0.93101
28,3,912.67,292.01,27,65,0.79047
28,4,16.771,204.44,21,50,0.74064
29,1,1079.4,348.61,32,77,0.79848
29,2,953.91,330.74,32,77,0.92846
29,3,912.29,291.93,27,65,0.79775
29,4,16.694,200.07,23,55,0.767
30,1,1076,349.12,32,77,0.80061
30,2,954.89,330.56,32,77,0.92969
30,3,912.16,291.89,27,65,0.80411
30,4,17.82,201.96,21.64,51.6,0.65195
31,1,1073.6,349.39,32,77,0.80462
31,2,955.34,330.39,32,77,0.93074
31,3,910.19,283.72,32,77,0.79865
31,4,17.945,201.86,21.768,51.92,0.55416
32,1,1068.3,343.91,35,84,0.80448
32,2,955.44,330.25,32,77,0.93018
32,3,912.3,290.33,27,65,0.79438
32,4,18.071,201.75,21.682,51.704,0.47104
33,1,1066.2,342.03,35,84,0.80972
33,2,955.32,332.73,32,77,0.92985
33,3,912.45,290.87,27,65,0.7999
33,4,18.197,201.64,21.818,52.045,0.40038
34,1,1064.9,340.72,35,84,0.81358
34,2,955.1,334.53,32,77,0.92672
34,3,912.6,291.31,27,65,0.80344
34,4,18.322,201.54,21.982,52.454,0.34032
35,1,1064.4,339.9,35,84,0.81874
35,2,957.43,335.73,32,77,0.92751
35,3,913.3,295.51,25,59,0.80203
35,4,18.448,201.43,21.778,51.945,0.28927
36,1,1064.9,342.44,32,77,0.81927
36,2,959.07,336.44,32,77,0.92866
36,3,907.93,284.34,32,77,0.79402
36,4,18.574,201.32,21.805,52.013,0.24588
37,1,1064.1,342.24,32,77,0.82374
37,2,960.1,336.79,32,77,0.9302
37,3,906.24,282.71,32,77,0.79912
37,4,18.699,201.22,21.813,52.032,0.209
38,1,1060.1,336.2,35,84,0.8245
38,2,960.68,336.9,32,77,0.93169
38,3,905.13,281.58,32,77,0.80138
39,1,1058.7,334.09,35,84,0.82856
39,2,960.93,336.85,32,77,0.93314
39,3,907.48,290.74,25,59,0.79504
40,1,1059.2,335.76,32,77,0.82892
40,2,960.96,336.72,32,77,0.93468
40,3,906.61,287.11,27,65,0.79379
41,1,1055.7,335.04,32,77,0.83203
41,2,960.86,336.56,32,77,0.93612
41,3,907.42,290.61,25,59,0.79331
42,1,1053.4,334.74,32,77,0.83546
42,2,960.7,336.41,32,77,0.93757
42,3,904.65,287.19,27,65,0.79132
43,1,1047.8,331.72,35,84,0.8357
43,2,960.53,336.27,32,77,0.93876
43,3,903.45,286.93,27,65,0.79513
44,1,1045.6,331.86,35,84,0.83944
44,2,960.37,336.16,32,77,0.93884
44,3,902.71,286.79,27,65,0.79913
44,4,18.011,198.01,23,55,0.60573
45,1,1046,335.08,32,77,0.83989
45,2,961.66,342.53,30,71,0.93657
45,3,902.33,286.74,27,65,0.80243
45,4,19.09,199.86,22.059,52.648,0.51487
46,1,1045.2,335.31,32,77,0.8432
46,2,963.03,338.53,32,77,0.93347
46,3,902.19,286.74,27,65,0.80454
46,4,17.757,201.55,21,50,0.61854
47,1,1044.9,335.53,32,77,0.84642
47,2,966.16,344.11,30,71,0.93066
47,3,902.78,290.63,25,59,0.80415
47,4,17.27,201.79,21,50,0.74954
47,5,565,170,21,50,0.75
48,1,1040.4,332.7,35,84,0.84656
48,2,966.16,342.49,32,77,0.92869
48,3,902.57,291.31,25,59,0.80504
48,4,16.994,200.87,21.778,51.944,0.63711
48,5,565,170,21,50,0.6375
49,1,1038.9,329.81,35,84,0.8494
49,2,966.71,343.33,32,77,0.92885
49,3,899.34,285.74,27,65,0.803
49,4,16.89,201.98,21,50,0.64115
49,5,565,170,21,50,0.54187
50,1,1040,331.15,32,77,0.8497
50,2,966.93,343.77,32,77,0.92995
50,3,897.8,283.84,27,65,0.80475
50,4,16.832,202.03,21,50,0.77084
50,5,565,170,21,50,0.46059
