1,1,1118.000000,153.000000,14.000000,35.000000,-1.000000,-1.000000,-1.000000,-1.000000
2,1,1117.832610,153.185526,12.177968,35.527123,-1.000000,-1.000000,-1.000000,-1.000000
3,1,1115.501220,153.330229,11.882758,36.496330,-1.000000,-1.000000,-1.000000,-1.000000
4,1,1111.582135,152.813292,12.693052,37.837858,-1.000000,-1.000000,-1.000000,-1.000000
5,1,1108.680993,153.743085,13.305677,34.708557,-1.000000,-1.000000,-1.000000,-1.000000
6,1,1105.267036,150.587085,12.581246,34.973147,-1.000000,-1.000000,-1.000000,-1.000000
7,1,1103.457216,149.578994,13.822071,36.869647,-1.000000,-1.000000,-1.000000,-1.000000
8,1,1104.565925,151.831826,12.473384,36.632227,-1.000000,-1.000000,-1.000000,-1.000000
9,1,1105.933255,151.761040,11.523799,37.892030,-1.000000,-1.000000,-1.000000,-1.000000
10,1,1106.110075,150.752124,11.600681,38.769458,-1.000000,-1.000000,-1.000000,-1.000000
11,1,1107.596418,151.113939,12.032441,37.370614,-1.000000,-1.000000,-1.000000,-1.000000
12,1,1108.326512,151.988369,12.931501,37.755627,-1.000000,-1.000000,-1.000000,-1.000000
13,1,1108.208855,153.177652,12.457801,35.787727,-1.000000,-1.000000,-1.000000,-1.000000
14,1,1106.483677,153.001477,14.310067,36.922301,-1.000000,-1.000000,-1.000000,-1.000000
15,1,1107.792360,153.489029,13.380724,36.597719,-1.000000,-1.000000,-1.000000,-1.000000
16,1,1108.124695,152.468035,13.223144,37.697880,-1.000000,-1.000000,-1.000000,-1.000000
17,1,1110.080058,152.430999,12.118933,36.831065,-1.000000,-1.000000,-1.000000,-1.000000
18,1,1110.363073,152.290438,14.015530,37.104092,-1.000000,-1.000000,-1.000000,-1.000000
19,1,1112.496425,153.772420,12.438470,35.424912,-1.000000,-1.000000,-1.000000,-1.000000
20,1,1110.837688,152.073773,13.944434,37.126397,-1.000000,-1.000000,-1.000000,-1.000000
21,1,1109.614159,151.499126,12.777185,38.383351,-1.000000,-1.000000,-1.000000,-1.000000
22,1,1107.669511,152.222330,13.100270,37.195673,-1.000000,-1.000000,-1.000000,-1.000000
23,1,1106.163820,151.894172,13.402097,37.515121,-1.000000,-1.000000,-1.000000,-1.000000
24,1,1104.119192,152.102952,13.333119,36.594576,-1.000000,-1.000000,-1.000000,-1.000000
25,1,1100.319296,151.582946,12.570002,35.857313,-1.000000,-1.000000,-1.000000,-1.000000
26,1,1098.131015,151.569668,13.393334,36.030044,-1.000000,-1.000000,-1.000000,-1.000000
27,1,1097.036628,151.257211,13.254508,36.972414,-1.000000,-1.000000,-1.000000,-1.000000
28,1,1096.101184,150.560944,13.716242,37.207755,-1.000000,-1.000000,-1.000000,-1.000000
29,1,1094.154231,151.853803,14.701383,38.805970,-1.000000,-1.000000,-1.000000,-1.000000
30,1,1095.223642,151.892788,13.615943,36.871977,-1.000000,-1.000000,-1.000000,-1.000000
31,1,1094.172944,151.758820,13.184045,37.930477,-1.000000,-1.000000,-1.000000,-1.000000
32,1,1093.162453,152.194118,13.371455,37.184274,-1.000000,-1.000000,-1.000000,-1.000000
33,1,1093.213472,152.340230,12.990375,36.891296,-1.000000,-1.000000,-1.000000,-1.000000
34,1,1093.361505,152.674402,13.363897,36.905825,-1.000000,-1.000000,-1.000000,-1.000000
35,1,1094.256244,152.615566,11.904570,36.536801,-1.000000,-1.000000,-1.000000,-1.000000
36,1,1092.409290,152.798105,12.634738,36.157526,-1.000000,-1.000000,-1.000000,-1.000000
37,1,1090.499109,151.861895,12.746026,35.693985,-1.000000,-1.000000,-1.000000,-1.000000
38,1,1087.876631,152.469164,14.474521,37.423744,-1.000000,-1.000000,-1.000000,-1.000000
39,1,1086.407669,153.931704,13.939237,35.050550,-1.000000,-1.000000,-1.000000,-1.000000
40,1,1085.223516,151.501499,14.248893,39.499628,-1.000000,-1.000000,-1.000000,-1.000000
41,1,1083.759137,154.077003,13.576699,35.804592,-1.000000,-1.000000,-1.000000,-1.000000
42,1,1082.057912,153.477550,14.413087,36.261504,-1.000000,-1.000000,-1.000000,-1.000000
43,1,1079.215923,154.514122,14.088208,33.946423,-1.000000,-1.000000,-1.000000,-1.000000
44,1,1077.107878,153.857077,14.487401,35.633100,-1.000000,-1.000000,-1.000000,-1.000000
45,1,1077.343262,152.712745,13.340527,36.850854,-1.000000,-1.000000,-1.000000,-1.000000
46,1,1077.890226,151.905642,13.122986,37.616066,-1.000000,-1.000000,-1.000000,-1.000000
47,1,1077.472020,152.412357,13.253544,37.287818,-1.000000,-1.000000,-1.000000,-1.000000
48,1,1077.475392,152.848972,12.403934,35.521288,-1.000000,-1.000000,-1.000000,-1.000000
49,1,1076.993522,152.257036,12.722201,36.620118,-1.000000,-1.000000,-1.000000,-1.000000
50,1,1075.914950,151.943229,13.015579,37.547071,-1.000000,-1.000000,-1.000000,-1.000000
1,2,1113.000000,145.000000,12.000000,39.000000,-1.000000,-1.000000,-1.000000,-1.000000
2,2,1110.212192,145.305595,13.268664,39.121529,-1.000000,-1.000000,-1.000000,-1.000000
3,2,1107.184335,146.331351,13.283660,38.409070,-1.000000,-1.000000,-1.000000,-1.000000
4,2,1103.991911,146.732440,13.462255,38.037490,-1.000000,-1.000000,-1.000000,-1.000000
5,2,1102.035254,144.843771,12.620734,40.046077,-1.000000,-1.000000,-1.000000,-1.000000
6,2,1099.880045,143.711072,12.104354,41.744270,-1.000000,-1.000000,-1.000000,-1.000000
7,2,1096.913899,142.985390,12.832470,41.511687,-1.000000,-1.000000,-1.000000,-1.000000
8,2,1096.405877,143.398390,14.120459,40.701093,-1.000000,-1.000000,-1.000000,-1.000000
9,2,1098.126339,143.786738,12.706825,40.469717,-1.000000,-1.000000,-1.000000,-1.000000
10,2,1100.156805,142.836753,11.665955,42.013290,-1.000000,-1.000000,-1.000000,-1.000000
11,2,1098.386468,143.931218,14.273901,41.664466,-1.000000,-1.000000,-1.000000,-1.000000
12,2,1099.903259,144.150275,13.244726,43.092173,-1.000000,-1.000000,-1.000000,-1.000000
13,2,1100.359518,144.387040,12.612033,42.833880,-1.000000,-1.000000,-1.000000,-1.000000
14,2,1099.445989,144.880706,13.367145,42.368956,-1.000000,-1.000000,-1.000000,-1.000000
15,2,1099.791072,146.095039,13.254756,39.751451,-1.000000,-1.000000,-1.000000,-1.000000
16,2,1100.746849,145.698818,13.457917,40.730867,-1.000000,-1.000000,-1.000000,-1.000000
17,2,1102.583006,145.253676,12.234000,41.284557,-1.000000,-1.000000,-1.000000,-1.000000
18,2,1103.802644,145.515050,13.126070,40.426058,-1.000000,-1.000000,-1.000000,-1.000000
19,2,1104.344764,145.300143,12.696397,40.483044,-1.000000,-1.000000,-1.000000,-1.000000
20,2,1104.009656,145.692258,11.729363,39.212912,-1.000000,-1.000000,-1.000000,-1.000000
21,2,1101.735864,145.047798,12.835366,41.348955,-1.000000,-1.000000,-1.000000,-1.000000
22,2,1099.675261,144.604574,12.680936,41.302722,-1.000000,-1.000000,-1.000000,-1.000000
23,2,1099.496727,143.324284,11.092449,42.736987,-1.000000,-1.000000,-1.000000,-1.000000
24,2,1097.696918,143.093987,11.313839,42.892455,-1.000000,-1.000000,-1.000000,-1.000000
25,2,1094.076491,143.706143,11.877488,40.815970,-1.000000,-1.000000,-1.000000,-1.000000
26,2,1090.582917,143.656715,11.737348,39.602475,-1.000000,-1.000000,-1.000000,-1.000000
27,2,1090.507354,142.782569,10.941893,42.372989,-1.000000,-1.000000,-1.000000,-1.000000
28,2,1090.580661,142.382132,8.859496,41.431092,-1.000000,-1.000000,-1.000000,-1.000000
29,2,1089.822724,143.813705,10.206464,39.608220,-1.000000,-1.000000,-1.000000,-1.000000
30,2,1087.441493,142.653317,12.520149,40.841448,-1.000000,-1.000000,-1.000000,-1.000000
31,2,1087.818901,144.554872,12.284494,39.297601,-1.000000,-1.000000,-1.000000,-1.000000
32,2,1087.375179,144.198286,12.123564,38.927941,-1.000000,-1.000000,-1.000000,-1.000000
33,2,1085.420143,144.287215,12.776493,37.928721,-1.000000,-1.000000,-1.000000,-1.000000
34,2,1085.645902,145.108365,12.068397,38.884957,-1.000000,-1.000000,-1.000000,-1.000000
35,2,1087.655228,145.175873,8.284915,41.830704,-1.000000,-1.000000,-1.000000,-1.000000
36,2,1086.791237,145.455270,8.950791,40.388128,-1.000000,-1.000000,-1.000000,-1.000000
37,2,1082.504112,144.951222,11.420191,41.309354,-1.000000,-1.000000,-1.000000,-1.000000
38,2,1081.945504,145.277367,11.229157,40.368939,-1.000000,-1.000000,-1.000000,-1.000000
39,2,1081.196479,144.988959,9.462439,41.014552,-1.000000,-1.000000,-1.000000,-1.000000
40,2,1078.609279,143.060255,10.596061,46.822511,-1.000000,-1.000000,-1.000000,-1.000000
41,2,1078.539063,145.174543,9.292465,43.224808,-1.000000,-1.000000,-1.000000,-1.000000
42,2,1076.999046,144.025743,10.785505,42.579371,-1.000000,-1.000000,-1.000000,-1.000000
43,2,1074.883006,145.476946,11.552274,39.393858,-1.000000,-1.000000,-1.000000,-1.000000
44,2,1072.832708,144.404237,11.730391,38.886331,-1.000000,-1.000000,-1.000000,-1.000000
45,2,1071.994089,143.728824,12.397720,42.377455,-1.000000,-1.000000,-1.000000,-1.000000
46,2,1071.490648,145.184658,12.371122,42.432046,-1.000000,-1.000000,-1.000000,-1.000000
47,2,1073.084255,142.538087,9.487185,44.817334,-1.000000,-1.000000,-1.000000,-1.000000
48,2,1071.497894,144.430705,11.825032,40.916772,-1.000000,-1.000000,-1.000000,-1.000000
49,2,1071.205628,144.510379,11.777546,40.758485,-1.000000,-1.000000,-1.000000,-1.000000
50,2,1065.000000,141.000000,10.000000,38.000000,-1.000000,-1.000000,-1.000000,-1.000000
1,3,1105.000000,140.000000,10.000000,39.000000,-1.000000,-1.000000,-1.000000,-1.000000
2,3,1103.394013,140.571740,10.860152,37.824795,-1.000000,-1.000000,-1.000000,-1.000000
3,3,1100.513026,142.052939,11.152579,37.327538,-1.000000,-1.000000,-1.000000,-1.000000
4,3,1097.362539,142.195523,11.513131,37.283972,-1.000000,-1.000000,-1.000000,-1.000000
5,3,1094.430547,141.199137,11.349018,39.243879,-1.000000,-1.000000,-1.000000,-1.000000
6,3,1091.587806,140.527296,12.032408,41.994217,-1.000000,-1.000000,-1.000000,-1.000000
7,3,1089.273316,141.638415,11.618082,35.892469,-1.000000,-1.000000,-1.000000,-1.000000
8,3,1088.787911,140.907953,12.435842,36.662520,-1.000000,-1.000000,-1.000000,-1.000000
9,3,1088.865352,141.672142,12.845412,39.600921,-1.000000,-1.000000,-1.000000,-1.000000
