1,1,544.000000,147.000000,21.000000,50.000000,-1.000000,-1.000000,-1.000000,-1.000000
2,1,543.299668,147.078555,21.246652,50.337693,-1.000000,-1.000000,-1.000000,-1.000000
3,1,537.666874,147.605142,21.120818,49.937043,-1.000000,-1.000000,-1.000000,-1.000000
4,1,533.848343,147.363450,21.248334,50.174390,-1.000000,-1.000000,-1.000000,-1.000000
5,1,532.589005,147.247183,21.015918,49.614587,-1.000000,-1.000000,-1.000000,-1.000000
6,1,528.720361,147.056591,21.108171,49.809970,-1.000000,-1.000000,-1.000000,-1.000000
7,1,529.755490,148.923315,21.044173,49.656498,-1.000000,-1.000000,-1.000000,-1.000000
8,1,527.698110,146.961742,21.169332,49.939773,-1.000000,-1.000000,-1.000000,-1.000000
9,1,527.443401,147.049941,22.284667,52.705060,-1.000000,-1.000000,-1.000000,-1.000000
10,1,527.568096,147.589842,21.397728,50.582672,-1.000000,-1.000000,-1.000000,-1.000000
11,1,527.209654,147.396645,22.037950,51.613803,-1.000000,-1.000000,-1.000000,-1.000000
12,1,527.770553,147.383110,21.635060,50.868569,-1.000000,-1.000000,-1.000000,-1.000000
13,1,527.521009,149.319892,21.602632,50.874081,-1.000000,-1.000000,-1.000000,-1.000000
14,1,525.530204,147.313178,21.571838,50.842663,-1.000000,-1.000000,-1.000000,-1.000000
15,1,525.430064,146.983229,21.672010,51.091729,-1.000000,-1.000000,-1.000000,-1.000000
16,1,525.505090,147.254338,21.547213,50.816428,-1.000000,-1.000000,-1.000000,-1.000000
17,1,527.746678,147.388974,21.535092,50.791879,-1.000000,-1.000000,-1.000000,-1.000000
18,1,528.580628,147.287833,21.576537,50.888548,-1.000000,-1.000000,-1.000000,-1.000000
19,1,528.913074,149.601612,21.388416,50.457682,-1.000000,-1.000000,-1.000000,-1.000000
20,1,528.336174,149.748963,21.430256,50.550986,-1.000000,-1.000000,-1.000000,-1.000000
21,1,525.603693,150.226132,21.124647,49.847995,-1.000000,-1.000000,-1.000000,-1.000000
22,1,524.224637,149.764226,21.507114,50.720845,-1.000000,-1.000000,-1.000000,-1.000000
23,1,523.313938,150.158804,21.329919,50.317918,-1.000000,-1.000000,-1.000000,-1.000000
24,1,520.318068,149.942138,21.088586,49.762005,-1.000000,-1.000000,-1.000000,-1.000000
25,1,516.600431,147.595675,21.073907,49.723020,-1.000000,-1.000000,-1.000000,-1.000000
26,1,513.174550,147.310293,21.353961,50.363709,-1.000000,-1.000000,-1.000000,-1.000000
27,1,511.881490,147.275864,22.037184,52.139796,-1.000000,-1.000000,-1.000000,-1.000000
28,1,511.696682,147.454016,21.192478,50.107134,-1.000000,-1.000000,-1.000000,-1.000000
29,1,509.157795,146.672775,21.506359,50.772475,-1.000000,-1.000000,-1.000000,-1.000000
30,1,508.606315,146.990909,21.267168,50.199678,-1.000000,-1.000000,-1.000000,-1.000000
31,1,508.462916,147.096157,21.108743,49.819718,-1.000000,-1.000000,-1.000000,-1.000000
32,1,508.026975,147.576401,21.076025,49.733817,-1.000000,-1.000000,-1.000000,-1.000000
33,1,507.295451,149.648610,21.225182,50.070761,-1.000000,-1.000000,-1.000000,-1.000000
34,1,507.429934,149.697223,21.241037,50.107184,-1.000000,-1.000000,-1.000000,-1.000000
35,1,505.135254,149.920235,21.250658,50.129591,-1.000000,-1.000000,-1.000000,-1.000000
36,1,504.489901,150.169437,21.086483,49.752667,-1.000000,-1.000000,-1.000000,-1.000000
37,1,501.457766,149.723253,21.309208,50.261484,-1.000000,-1.000000,-1.000000,-1.000000
38,1,498.894775,147.771166,22.349292,52.856385,-1.000000,-1.000000,-1.000000,-1.000000
39,1,497.522173,150.738878,21.147890,50.008728,-1.000000,-1.000000,-1.000000,-1.000000
40,1,496.109890,150.220803,21.305932,50.312178,-1.000000,-1.000000,-1.000000,-1.000000
